,user,user_id,location,is_reply_to,reply_id,is_quoted,is_rt,time
289,blue_knacki,4882054979,Aubange,,,True,False,2020-12-30 16:12:48
290,madalinacazan1,1332004191863255040,Charleroi,,,True,False,2020-12-30 16:12:16
291,ronald_roelandt,3653254156,Heuvelland,GeertvanderBerg,190191820,False,False,2020-12-30 16:11:53
292,DaoudiAhmed20,955201290224787456,Mechelen,ladyfafa18,2198629965,False,False,2020-12-30 16:11:30
293,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,_Md_031,702189665588277248,False,False,2020-12-30 16:11:23
294,jacmainc,556175422,Soignies,valerieglatigny,1106281667994574848,False,False,2020-12-30 16:11:19
295,sanlanghae10,1169807814350528512,Oudergem,givemelovetk,1253998049883377666,False,False,2020-12-30 16:11:08
296,tmj_bel_finance,39292357,Waterloo,,,False,False,2020-12-30 16:11:00
297,johanbyloos,35343465,Louvain,Chrkij,47951100,False,False,2020-12-30 16:10:55
298,jeroenlemaitre,47635075,Antwerp,,,False,False,2020-12-30 16:10:37
299,FredPaulussen,601836294,Brussels,jerupt,154254690,False,False,2020-12-30 16:10:19
300,BetVam,182127605,Zottegem,,,True,False,2020-12-30 16:10:05
301,robersonfsilva1,809005423315611648,Brussels,EduvirgeMarcelo,2432160779,False,False,2020-12-30 16:09:59
302,JackyVandecast1,1324290998432878593,Tielt,lagertha30669,1272995122582622209,False,False,2020-12-30 16:09:53
303,stevenheylen,29978778,Aartselaar,JogchumV,3007294972,False,False,2020-12-30 16:09:53
304,iLareina_,1194558343471386624,Hasselt,InSaNe_Unlucky,4608972742,False,False,2020-12-30 16:09:39
305,JackyVandecast1,1324290998432878593,Tielt,Karinvr066,964723081,False,False,2020-12-30 16:09:26
306,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,_Md_031,702189665588277248,False,False,2020-12-30 16:09:26
307,BetVam,182127605,Zottegem,,,True,False,2020-12-30 16:09:21
308,JackyVandecast1,1324290998432878593,Tielt,jenny68119220,1131876829076381696,False,False,2020-12-30 16:08:58
309,GOENRI,113915864,Ukkel,MattHouben,558648220,False,False,2020-12-30 16:08:41
310,jmgheraille,521476813,Braine-l'Alleud,,,True,False,2020-12-30 16:08:33
311,blue_knacki,4882054979,Aubange,,,True,False,2020-12-30 16:08:32
312,BiancaCvozC1,928260889031200773,Overpelt,BiancaCvozC1,928260889031200773,False,False,2020-12-30 16:08:32
313,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,,,False,False,2020-12-30 16:08:28
314,JackyVandecast1,1324290998432878593,Tielt,Spindel_Oo,880777890719309824,False,False,2020-12-30 16:08:05
315,BetVam,182127605,Zottegem,,,True,False,2020-12-30 16:07:50
316,vinskesteels,1868097367,Ninove,HendrikVuye,2793877337,False,False,2020-12-30 16:07:49
317,RamazanUyanik,537929308,Brussels,DurmusYillmaz,3062441200,False,False,2020-12-30 16:07:32
318,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 16:07:12
319,BetVam,182127605,Zottegem,,,True,False,2020-12-30 16:07:10
320,blue_knacki,4882054979,Aubange,meilouuuu,1191459016305721344,False,False,2020-12-30 16:07:09
321,JackyVandecast1,1324290998432878593,Tielt,Peter4075664551,1327906745663053824,False,False,2020-12-30 16:06:45
322,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 16:06:36
323,TommyHansens,351133371,Ghent,DeFlik,130122801,False,False,2020-12-30 16:06:24
324,JackyVandecast1,1324290998432878593,Tielt,Rick_1611_,1196871351132405760,False,False,2020-12-30 16:06:18
325,JackyVandecast1,1324290998432878593,Tielt,Ingeborgvraagt,308538615,False,False,2020-12-30 16:06:00
326,FloodVal,2503999062,Libin,,,True,False,2020-12-30 16:05:22
327,petsandpinups,472041827,Merchtem,Margot_VDS,246786046,False,False,2020-12-30 16:05:17
328,microrelie,476333069,Walcourt,,,True,False,2020-12-30 16:05:11
329,Kimpy001,277077567,Zoutleeuw,Femke_23,937695348,False,False,2020-12-30 16:05:09
330,Kimpy001,277077567,Zoutleeuw,,,False,False,2020-12-30 16:04:19
331,GOENRI,113915864,Ukkel,dr_l_alexandre,945473418,False,False,2020-12-30 16:04:18
332,Redblaster,93405530,Sint-Gillis,korso89,390018049,False,False,2020-12-30 16:03:57
333,FabiolaVanelle,1096510129695002624,Halle,,,False,False,2020-12-30 16:03:30
334,Kimpy001,277077567,Zoutleeuw,Femke_23,937695348,False,False,2020-12-30 16:03:09
335,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 16:02:52
336,WimSoons,43293228,Berlaar,SaidBataray,52359720,False,False,2020-12-30 16:02:25
337,muratyavuzerim,1119247087038861314,Asse,,,True,False,2020-12-30 16:02:13
338,Hammepdw,602663551,Hamme,,,False,False,2020-12-30 16:02:06
339,ExpertGameAward,921254610903490560,Andenne,,,False,False,2020-12-30 16:01:59
340,WimSoons,43293228,Berlaar,ThijsVandepoele,18098975,False,False,2020-12-30 16:01:45
341,JackyVandecast1,1324290998432878593,Tielt,Noor0000l,1145644425613324288,False,False,2020-12-30 16:01:43
342,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 16:01:19
343,BetVam,182127605,Zottegem,,,True,False,2020-12-30 16:01:19
344,Sarcasm_Defense,376357243,Wervik,NMBS,14309512,False,False,2020-12-30 16:01:15
345,federicabianchi,14743741,Sint-Lambrechts-Woluwe,,,True,False,2020-12-30 16:01:03
346,Issam_Benali,434392960,Ashland,,,False,False,2020-12-30 16:01:00
347,BiancaCvozC1,928260889031200773,Overpelt,BiancaCvozC1,928260889031200773,False,False,2020-12-30 16:00:57
348,c_ktenas,756273866012520449,Sint-Gillis,cygreens,4918560165,False,False,2020-12-30 16:00:52
349,aarontheworld_,39993576,Ghent,dahlia_cs,35736972,False,False,2020-12-30 16:00:29
350,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 16:00:24
351,celikbetul75,1107672971366273027,Heusden-Zolder,bbjupiterrr,826905978687864832,False,False,2020-12-30 16:00:23
352,WimSoons,43293228,Berlaar,Cdetroch,1111910325115334656,False,False,2020-12-30 16:00:14
353,GeertWachter,1189507088906625027,Durbuy,,,False,False,2020-12-30 15:59:15
354,angeliquedupre,57991855,Ghent,biekepurnelle,64700696,False,False,2020-12-30 15:59:05
355,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 15:57:45
356,RAKADAKABAMBAMI,882856625073258496,Brussels,srt_lkn,1292927879152574464,False,False,2020-12-30 15:57:31
357,meinertttt,127246601,Wervik,Mauritsf,3716009597,False,False,2020-12-30 15:56:32
358,baronjona,1300841490562908160,Geel,,,False,False,2020-12-30 15:56:29
359,robersonfsilva1,809005423315611648,Brussels,mariobrou,132758759,False,False,2020-12-30 15:56:28
360,seifyuu,1224465603865600000,Brussels,__itsme_a_,1320062201877639169,False,False,2020-12-30 15:56:18
361,prince_shungu,1082348757419782144,Braine-l'Alleud,,,False,False,2020-12-30 15:56:13
362,seifyuu,1224465603865600000,Brussels,bilaltchouli14,1223569617475571713,False,False,2020-12-30 15:56:03
363,seifyuu,1224465603865600000,Brussels,,,False,False,2020-12-30 15:55:47
364,jefmellaerts,158019567,Tienen,,,False,False,2020-12-30 15:55:05
365,meinertttt,127246601,Wervik,JVolby,217760975,False,False,2020-12-30 15:54:57
366,JackyVandecast1,1324290998432878593,Tielt,Jacqlin28,1204652975035179010,False,False,2020-12-30 15:54:40
367,ItaliaStoria,1051945448888561666,Sint-Pieters-Woluwe,ItaliaStoria,1051945448888561666,False,False,2020-12-30 15:54:33
368,ItaliaStoria,1051945448888561666,Sint-Pieters-Woluwe,,,False,False,2020-12-30 15:54:33
369,paulvanloco,1583838686,Brasschaat,Telenet,5533942,False,False,2020-12-30 15:54:17
370,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 15:54:10
371,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 15:54:08
372,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 15:53:14
373,seifyuu,1224465603865600000,Brussels,,,True,False,2020-12-30 15:52:40
374,JackyVandecast1,1324290998432878593,Tielt,Jacqlin28,1204652975035179010,False,False,2020-12-30 15:52:36
375,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 15:52:36
376,JackyVandecast1,1324290998432878593,Tielt,Koffieboontje3,1230094238186188801,False,False,2020-12-30 15:52:13
377,kufikiria,845276010,Bruges,MijasCom,459090245,False,False,2020-12-30 15:52:07
378,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 15:51:56
379,ErikPeeters8,1329386710472531968,Herselt,,,False,False,2020-12-30 15:51:50
380,JackyVandecast1,1324290998432878593,Tielt,Noor0000l,1145644425613324288,False,False,2020-12-30 15:51:33
381,JackyVandecast1,1324290998432878593,Tielt,Spindel_Oo,880777890719309824,False,False,2020-12-30 15:51:17
382,GOENRI,113915864,Ukkel,fmbreon,2301266917,False,False,2020-12-30 15:51:05
383,JackyVandecast1,1324290998432878593,Tielt,jenny68119220,1131876829076381696,False,False,2020-12-30 15:51:03
384,Kimpy001,277077567,Zoutleeuw,,,False,False,2020-12-30 15:51:00
385,DDucheyne,214792314,Bruges,,,True,False,2020-12-30 15:50:52
386,JackyVandecast1,1324290998432878593,Tielt,RedFlamingo9,928242207722754048,False,False,2020-12-30 15:50:17
387,KarlBoumans,63750441,Herent,,,True,False,2020-12-30 15:50:11
388,DarthSquig,19772495,Etterbeek,handgranatapfel,602918130,False,False,2020-12-30 15:50:01
389,JackyVandecast1,1324290998432878593,Tielt,Rick_1611_,1196871351132405760,False,False,2020-12-30 15:50:01
390,nonkelpier,44210445,Brakel,,,False,False,2020-12-30 15:49:51
391,_queenstone,51036219,Charleroi,,,False,False,2020-12-30 15:49:44
392,JackyVandecast1,1324290998432878593,Tielt,Jacqlin28,1204652975035179010,False,False,2020-12-30 15:49:29
393,Gesves,1328543952,Gesves,,,False,False,2020-12-30 15:49:23
394,marinowillaert,312235661,Ostend,,,False,False,2020-12-30 15:48:57
395,CocoMA03,190437110,Andenne,,,False,False,2020-12-30 15:48:35
396,robbekurt,848241157968736257,Jabbeke,Annelieseken,50561682,False,False,2020-12-30 15:48:30
397,microrelie,476333069,Walcourt,ElsaBey,37250484,False,False,2020-12-30 15:48:22
398,ankebontinck,454254178,Bredene,,,False,False,2020-12-30 15:48:18
399,fredericvolon,3949381097,Liege,MbayeLeye,431016039,False,False,2020-12-30 15:47:33
400,MergenerUwe,1151446193655996417,Waterloo,Dan_79525,272484275,False,False,2020-12-30 15:47:25
401,Dimitri_Cools,144474470,Meerhout,bartdecl,154872093,False,False,2020-12-30 15:47:24
402,robbekurt,848241157968736257,Jabbeke,Tralalaboemsasa,44235105,False,False,2020-12-30 15:47:14
403,Gtoluzana,1065016851577675778,Brussels,,,False,False,2020-12-30 15:47:07
404,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 15:46:33
405,SteffiVerbrugge,207097641,Berlare,,,False,False,2020-12-30 15:46:30
406,sdevlieg,146464833,Zwalm,,,False,False,2020-12-30 15:46:29
407,debananenschil,11096812,Louvain,tytens_josiane,900251523090874370,False,False,2020-12-30 15:46:23
408,ibnkafka,14250699,Brussels,,,True,False,2020-12-30 15:46:18
409,meinertttt,127246601,Wervik,wardmarkey,1032894392,False,False,2020-12-30 15:46:14
410,prince_shungu,1082348757419782144,Braine-l'Alleud,,,True,False,2020-12-30 15:46:08
411,meinertttt,127246601,Wervik,Franko_PM,57657878,False,False,2020-12-30 15:45:59
412,WimSoons,43293228,Berlaar,,,True,False,2020-12-30 15:45:41
413,JanLCumps,1585816933,Schaarbeek,,,False,False,2020-12-30 15:45:36
414,JackyVandecast1,1324290998432878593,Tielt,jcjhartog,4188838024,False,False,2020-12-30 15:45:14
415,robbekurt,848241157968736257,Jabbeke,Annelieseken,50561682,False,False,2020-12-30 15:44:54
416,FransVerstrepe2,797418720729645060,Bruges,loukis12,1080563072010465286,False,False,2020-12-30 15:44:53
417,ver_meir,113602524,Sint-Agatha-Berchem,,,False,False,2020-12-30 15:44:51
418,MaximDeDonder,322579422,Lokeren,twijs,27756155,False,False,2020-12-30 15:44:50
419,GentseMarteko,178668985,Ghent,,,False,False,2020-12-30 15:44:35
420,KarlBoumans,63750441,Herent,VeerleDG,142976279,False,False,2020-12-30 15:44:20
421,krisvanhaecht,608401836,Koksijde,,,True,False,2020-12-30 15:44:19
422,nidjebu4,135436861,Etterbeek,,,True,False,2020-12-30 15:44:00
423,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 15:43:57
424,piaurero1004,3155300344,Hannut,JGege79,1012164804,False,False,2020-12-30 15:43:52
425,ibnkafka,14250699,Brussels,,,True,False,2020-12-30 15:43:36
426,RAYOWAID,1214804553067048960,Brussels,,,False,False,2020-12-30 15:43:33
427,ronald_roelandt,3653254156,Heuvelland,GeertvanderBerg,190191820,False,False,2020-12-30 15:43:25
428,FransVerstrepe2,797418720729645060,Bruges,zwitsal1908,1193481422771765248,False,False,2020-12-30 15:43:05
429,fredericvolon,3949381097,Liege,Standard_RSCL,609751258,False,False,2020-12-30 15:42:26
430,lanavannauw,2347399083,Arendonk,lrngnzlz,3380052695,False,False,2020-12-30 15:42:25
431,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 15:42:21
432,robersonfsilva1,809005423315611648,Brussels,luucasig,1246936816521019392,False,False,2020-12-30 15:41:52
433,robersonfsilva1,809005423315611648,Brussels,earledu_,55990784,False,False,2020-12-30 15:41:46
434,marcbeenders,273386305,Antwerp,,,False,False,2020-12-30 15:41:44
435,_queenstone,51036219,Charleroi,kusuoo__,1239247837646462981,False,False,2020-12-30 15:41:44
436,robersonfsilva1,809005423315611648,Brussels,victorscomenta,839549737267257344,False,False,2020-12-30 15:41:32
437,JackyVandecast1,1324290998432878593,Tielt,Hetishelder,4193353186,False,False,2020-12-30 15:41:17
438,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 15:40:51
439,DoediesZot,834068606119976960,Lokeren,,,False,False,2020-12-30 15:40:33
440,BeaRios_,156776475,Elsene,,,True,False,2020-12-30 15:40:27
441,veysJ,220006758,Louvain,MickClm,2587548721,False,False,2020-12-30 15:40:19
442,Khashixjavid,3371156187,Kortrijk,,,False,False,2020-12-30 15:40:03
443,Bilabietje,524782046,Roeselare,fonneivan,2911139285,False,False,2020-12-30 15:40:03
444,JackyVandecast1,1324290998432878593,Tielt,Jacqlin28,1204652975035179010,False,False,2020-12-30 15:39:57
445,meinertttt,127246601,Wervik,JVolby,217760975,False,False,2020-12-30 15:39:54
446,FransVerstrepe2,797418720729645060,Bruges,Harrienack,109585859,False,False,2020-12-30 15:39:52
447,robersonfsilva1,809005423315611648,Brussels,,,False,False,2020-12-30 15:39:43
448,KMaesschalck,494970159,Nieuwpoort,bartdecl,154872093,False,False,2020-12-30 15:39:41
449,meinertttt,127246601,Wervik,DonDams,156256479,False,False,2020-12-30 15:39:29
450,OmarSantos,31495949,Sint-Niklaas,JuttaLeerdam_,1071492588,False,False,2020-12-30 15:39:25
451,DoediesZot,834068606119976960,Lokeren,TheSumoSoul,856640595191668736,False,False,2020-12-30 15:39:19
452,MergenerUwe,1151446193655996417,Waterloo,Grnfink2,1096075021716471808,False,False,2020-12-30 15:39:12
453,DarthSquig,19772495,Etterbeek,WarbossKurgan,203588298,False,False,2020-12-30 15:39:11
454,GMossel,21496426,Antwerp,DaanSchellemans,1365186584,False,False,2020-12-30 15:39:02
455,ValeriaArangoM,2490493501,Roeselare,,,False,False,2020-12-30 15:38:38
456,meinertttt,127246601,Wervik,anderralph,773218422826172416,False,False,2020-12-30 15:38:11
457,alan_daele,1139205948961112064,Antwerp,,,False,False,2020-12-30 15:38:10
458,LesContraires,153722617,Etterbeek,,,False,False,2020-12-30 15:38:04
459,FBatsele,903328143255232512,Ghent,FBatsele,903328143255232512,False,False,2020-12-30 15:37:27
460,FBatsele,903328143255232512,Ghent,,,False,False,2020-12-30 15:37:23
461,meinertttt,127246601,Wervik,,,False,False,2020-12-30 15:36:56
462,MeaCulpabeer,246931615,Elsene,,,False,False,2020-12-30 15:36:16
463,FransVerstrepe2,797418720729645060,Bruges,Weurstkees,343321618,False,False,2020-12-30 15:36:12
464,MergenerUwe,1151446193655996417,Waterloo,SophieLuettich,914443856099397632,False,False,2020-12-30 15:35:53
465,kVDB10,3054023436,Châtelet,hatori_s,441871889,True,False,2020-12-30 15:35:46
466,Hans_Maes,228522597,Geel,bobvdv,838151,False,False,2020-12-30 15:35:43
467,EVANVAERENBERGH,737148028478447620,Lessines,arnaudom,29322770,False,False,2020-12-30 15:35:32
468,robbekurt,848241157968736257,Jabbeke,krullenkoppie,40073397,False,False,2020-12-30 15:35:28
469,tmj_bel_adv,38433312,Brussels,,,False,False,2020-12-30 15:35:11
470,jossovh,250077684,Edegem,,,False,False,2020-12-30 15:34:41
471,microrelie,476333069,Walcourt,mayyjaiIer,98397968,False,False,2020-12-30 15:34:40
472,robbekurt,848241157968736257,Jabbeke,Annelieseken,50561682,False,False,2020-12-30 15:34:27
473,robbekurt,848241157968736257,Jabbeke,Tralalaboemsasa,44235105,False,False,2020-12-30 15:33:49
474,PalaisVous,1181896213253251072,Brasschaat,filter_miss,1211425711690379264,False,False,2020-12-30 15:33:47
475,descheemaecker9,440712181,Koksijde,valerievanpeel,56336288,False,False,2020-12-30 15:33:34
476,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 15:33:28
477,Artand028,318052515,Ostend,,,False,False,2020-12-30 15:33:06
478,nidjebu4,135436861,Etterbeek,,,True,False,2020-12-30 15:32:59
479,descheemaecker9,440712181,Koksijde,navanan3,2556886028,False,False,2020-12-30 15:32:56
480,DoediesZot,834068606119976960,Lokeren,SumoYokai,1488593088,False,False,2020-12-30 15:32:44
481,descheemaecker9,440712181,Koksijde,,,True,False,2020-12-30 15:32:42
482,denisjosiane394,1101849134536052737,Schaarbeek,garoo_loo,1270441323322015744,False,False,2020-12-30 15:32:31
483,HNoyelle,355062638,Bruges,,,True,False,2020-12-30 15:32:29
484,FransVerstrepe2,797418720729645060,Bruges,baliekluiver,34335380,False,False,2020-12-30 15:32:12
485,JackyVandecast1,1324290998432878593,Tielt,Jacqlin28,1204652975035179010,False,False,2020-12-30 15:32:06
486,EVANVAERENBERGH,737148028478447620,Lessines,janyabadi,912028147,False,False,2020-12-30 15:31:56
487,SergeJabo,1315060877125656578,Antwerp,,,False,False,2020-12-30 15:31:28
488,descheemaecker9,440712181,Koksijde,lutdebisschop,19081326,False,False,2020-12-30 15:31:25
489,denisjosiane394,1101849134536052737,Schaarbeek,garoo_loo,1270441323322015744,False,False,2020-12-30 15:31:09
490,JackyVandecast1,1324290998432878593,Tielt,AnitaHees,1221005201416642560,False,False,2020-12-30 15:30:50
491,JackyVandecast1,1324290998432878593,Tielt,AnitaHees,1221005201416642560,False,False,2020-12-30 15:30:22
492,Marie_thibaut,630279655,Elsene,FredLoore,2849573655,False,False,2020-12-30 15:30:01
493,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 15:29:57
494,ooklmm,1161568308623290368,Brussels,aymandrd,1259628273102970889,False,False,2020-12-30 15:29:56
495,Sedat_baki,797888040,Ghent,,,True,False,2020-12-30 15:29:53
496,MaraSchustersc1,3472405937,Brussels,,,True,False,2020-12-30 15:29:45
497,descheemaecker9,440712181,Koksijde,MomiraMonika,1924501530,False,False,2020-12-30 15:29:40
498,FransVerstrepe2,797418720729645060,Bruges,Dieswit1,1291385881354473475,False,False,2020-12-30 15:29:34
499,marianne_schrey,1297866262639456257,Somme-Leuze,Cookies2__,1263759424247795712,False,False,2020-12-30 15:29:26
500,johnsips1949,810593591844335616,Turnhout,lottecornll,3095022483,False,False,2020-12-30 15:29:11
501,ooklmm,1161568308623290368,Brussels,aymandrd,1259628273102970889,False,False,2020-12-30 15:29:11
502,celikbetul75,1107672971366273027,Heusden-Zolder,bbjupiterrr,826905978687864832,False,False,2020-12-30 15:28:57
503,HerveVandeWeyer,299130691,Aarschot,Piekerniet,330226776,False,False,2020-12-30 15:28:50
504,JackyVandecast1,1324290998432878593,Tielt,AstridAajl27,1272218130,False,False,2020-12-30 15:28:48
505,MaximDeDonder,322579422,Lokeren,PariJunior,221439861,False,False,2020-12-30 15:28:40
506,descheemaecker9,440712181,Koksijde,ingeeeeee,985174122,False,False,2020-12-30 15:28:34
507,ooklmm,1161568308623290368,Brussels,aymandrd,1259628273102970889,False,False,2020-12-30 15:28:26
508,xtaramx1,1199426415629873153,Kapellen,,,False,False,2020-12-30 15:28:16
509,JackyVandecast1,1324290998432878593,Tielt,AnitaHees,1221005201416642560,False,False,2020-12-30 15:28:15
510,Mauritsf,3716009597,Bruges,,,False,False,2020-12-30 15:28:08
511,julienavelo,19705237,Wemmel,mnokin,38195968,False,False,2020-12-30 15:28:03
512,JackyVandecast1,1324290998432878593,Tielt,AnitaHees,1221005201416642560,False,False,2020-12-30 15:28:01
